date,open,close
2018-02-03,8852.1201171875,9174.91015625
2018-02-04,9175.7001953125,8277.009765625
2018-02-05,8270.5400390625,6955.27001953125
2018-02-06,7051.75,7754.0
2018-02-07,7755.490234375,7621.2998046875
2018-02-08,7637.85986328125,8265.58984375
2018-02-09,8271.83984375,8736.98046875
2018-02-10,8720.080078125,8621.900390625
2018-02-11,8616.1298828125,8129.97021484375
2018-02-12,8141.43017578125,8926.5703125
2018-02-13,8926.7197265625,8598.3095703125
2018-02-14,8599.919921875,9494.6298828125
2018-02-15,9488.3203125,10166.400390625
2018-02-16,10135.7001953125,10233.900390625
2018-02-17,10207.5,11112.7001953125
2018-02-18,11123.400390625,10551.7998046875
2018-02-19,10552.599609375,11225.2998046875
2018-02-20,11231.7998046875,11403.7001953125
2018-02-21,11372.2001953125,10690.400390625
2018-02-22,10660.400390625,10005.0
2018-02-23,9937.0703125,10301.099609375
2018-02-24,10287.7001953125,9813.0703125
2018-02-25,9796.419921875,9664.73046875
2018-02-26,9669.4296875,10366.7001953125
2018-02-27,10393.900390625,10725.599609375
2018-02-28,10687.2001953125,10397.900390625
2018-03-01,10385.0,10951.0
2018-03-02,10977.400390625,11086.400390625
2018-03-03,11101.900390625,11489.7001953125
2018-03-04,11497.400390625,11512.599609375
2018-03-05,11532.400390625,11573.2998046875
2018-03-06,11500.099609375,10779.900390625
2018-03-07,10803.900390625,9965.5703125
2018-03-08,9951.4404296875,9395.009765625
2018-03-09,9414.6904296875,9337.5498046875
2018-03-10,9350.58984375,8866.0
2018-03-11,8852.7802734375,9578.6298828125
2018-03-12,9602.9296875,9205.1201171875
2018-03-13,9173.0400390625,9194.849609375
2018-03-14,9214.650390625,8269.8095703125
2018-03-15,8290.759765625,8300.8603515625
2018-03-16,8322.91015625,8338.349609375
2018-03-17,8321.91015625,7916.8798828125
2018-03-18,7890.52001953125,8223.6796875
2018-03-19,8344.1201171875,8630.650390625
2018-03-20,8619.669921875,8913.4697265625
2018-03-21,8937.48046875,8929.2802734375
2018-03-22,8939.4404296875,8728.4697265625
2018-03-23,8736.25,8879.6201171875
2018-03-24,8901.9501953125,8668.1201171875
2018-03-25,8612.8095703125,8495.7802734375
2018-03-26,8498.4697265625,8209.400390625
2018-03-27,8200.0,7833.0400390625
2018-03-28,7836.830078125,7954.47998046875
2018-03-29,7979.06982421875,7165.7001953125
2018-03-30,7171.4501953125,6890.52001953125
2018-03-31,6892.47998046875,6973.52978515625
2018-04-01,7003.06005859375,6844.22998046875
2018-04-02,6844.85986328125,7083.7998046875
2018-04-03,7102.259765625,7456.10986328125
2018-04-04,7456.41015625,6853.83984375
2018-04-05,6848.64990234375,6811.47021484375
2018-04-06,6815.9599609375,6636.31982421875
2018-04-07,6630.509765625,6911.08984375
2018-04-08,6919.97998046875,7023.52001953125
2018-04-09,7044.31982421875,6770.72998046875
2018-04-10,6795.43994140625,6834.759765625
2018-04-11,6843.47021484375,6968.31982421875
2018-04-12,6955.3798828125,7889.25
2018-04-13,7901.08984375,7895.9599609375
2018-04-14,7874.669921875,7986.240234375
2018-04-15,7999.330078125,8329.1103515625
2018-04-16,8337.5703125,8058.669921875
2018-04-17,8071.66015625,7902.08984375
2018-04-18,7944.43017578125,8163.419921875
2018-04-19,8159.27001953125,8294.3095703125
2018-04-20,8286.8798828125,8845.830078125
2018-04-21,8848.7900390625,8895.580078125
2018-04-22,8925.0595703125,8802.4599609375
2018-04-23,8794.3896484375,8930.8798828125
2018-04-24,8934.33984375,9697.5
2018-04-25,9701.0302734375,8845.740234375
2018-04-26,8867.3203125,9281.509765625
2018-04-27,9290.6298828125,8987.0498046875
2018-04-28,8939.26953125,9348.48046875
2018-04-29,9346.41015625,9419.080078125
2018-04-30,9426.1103515625,9240.5498046875
2018-05-01,9251.4697265625,9119.009765625
2018-05-02,9104.599609375,9235.919921875
2018-05-03,9233.9697265625,9743.8603515625
2018-05-04,9695.5,9700.759765625
2018-05-05,9700.2802734375,9858.150390625
2018-05-06,9845.3095703125,9654.7998046875
2018-05-07,9645.669921875,9373.009765625
2018-05-08,9380.8701171875,9234.8203125
2018-05-09,9223.73046875,9325.1796875
2018-05-10,9325.9599609375,9043.9404296875
2018-05-11,9052.9599609375,8441.490234375
2018-05-12,8441.4404296875,8504.8896484375
2018-05-13,8515.490234375,8723.9404296875
2018-05-14,8713.099609375,8716.7900390625
2018-05-15,8705.1904296875,8510.3798828125
2018-05-16,8504.41015625,8368.830078125
2018-05-17,8370.0498046875,8094.31982421875
2018-05-18,8091.830078125,8250.9697265625
2018-05-19,8255.73046875,8247.1796875
2018-05-20,8246.990234375,8513.25
2018-05-21,8522.330078125,8418.990234375
2018-05-22,8419.8701171875,8041.77978515625
2018-05-23,8037.080078125,7557.81982421875
2018-05-24,7561.1201171875,7587.33984375
2018-05-25,7592.2998046875,7480.14013671875
2018-05-26,7486.47998046875,7355.8798828125
2018-05-27,7362.080078125,7368.22021484375
2018-05-28,7371.31005859375,7135.990234375
2018-05-29,7129.4599609375,7472.58984375
2018-05-30,7469.72998046875,7406.52001953125
2018-05-31,7406.14990234375,7494.169921875
2018-06-01,7500.7001953125,7541.4501953125
2018-06-02,7536.72021484375,7643.4501953125
2018-06-03,7632.08984375,7720.25
2018-06-04,7722.52978515625,7514.47021484375
2018-06-05,7500.89990234375,7633.759765625
2018-06-06,7625.97021484375,7653.97998046875
2018-06-07,7650.81982421875,7678.240234375
2018-06-08,7685.14013671875,7624.919921875
2018-06-09,7632.52001953125,7531.97998046875
2018-06-10,7499.5498046875,6786.02001953125
2018-06-11,6799.2900390625,6906.919921875
2018-06-12,6905.81982421875,6582.35986328125
2018-06-13,6596.8798828125,6349.89990234375
2018-06-14,6342.75,6675.35009765625
2018-06-15,6674.080078125,6456.580078125
2018-06-16,6455.4501953125,6550.16015625
2018-06-17,6545.52978515625,6499.27001953125
2018-06-18,6510.06982421875,6734.81982421875
2018-06-19,6742.39013671875,6769.93994140625
2018-06-20,6770.759765625,6776.5498046875
2018-06-21,6780.08984375,6729.740234375
2018-06-22,6737.8798828125,6083.68994140625
2018-06-23,6090.10009765625,6162.47998046875
2018-06-24,6164.27978515625,6173.22998046875
2018-06-25,6171.97021484375,6249.18017578125
2018-06-26,6253.5498046875,6093.669921875
2018-06-27,6084.39990234375,6157.1298828125
2018-06-28,6153.16015625,5903.43994140625
2018-06-29,5898.1298828125,6218.2998046875
2018-06-30,6214.22021484375,6404.0
2018-07-01,6411.68017578125,6385.81982421875
2018-07-02,6380.3798828125,6614.18017578125
2018-07-03,6596.66015625,6529.58984375
2018-07-04,6550.8701171875,6597.5498046875
2018-07-05,6599.7099609375,6639.14013671875
2018-07-06,6638.68994140625,6673.5
2018-07-07,6668.7099609375,6856.93017578125
2018-07-08,6857.7998046875,6773.8798828125
2018-07-09,6775.080078125,6741.75
2018-07-10,6739.2099609375,6329.9501953125
2018-07-11,6330.77001953125,6394.7099609375
2018-07-12,6396.77978515625,6228.81005859375
2018-07-13,6235.02978515625,6238.0498046875
2018-07-14,6247.5,6276.1201171875
2018-07-15,6272.7001953125,6359.64013671875
2018-07-16,6357.009765625,6741.75
2018-07-17,6739.64990234375,7321.0400390625
2018-07-18,7315.31982421875,7370.77978515625
2018-07-19,7378.2001953125,7466.85986328125
2018-07-20,7467.39990234375,7354.1298828125
2018-07-21,7352.72021484375,7419.2900390625
2018-07-22,7417.7998046875,7418.490234375
2018-07-23,7414.7099609375,7711.10986328125
2018-07-24,7716.509765625,8424.26953125
2018-07-25,8379.66015625,8181.39013671875
2018-07-26,8176.85009765625,7951.580078125
2018-07-27,7950.39990234375,8165.009765625
2018-07-28,8169.06005859375,8192.150390625
2018-07-29,8205.8203125,8218.4599609375
2018-07-30,8221.580078125,8180.47998046875
2018-07-31,8181.2001953125,7780.43994140625
2018-08-01,7769.0400390625,7624.91015625
2018-08-02,7634.18994140625,7567.14990234375
2018-08-03,7562.14013671875,7434.39013671875
2018-08-04,7438.669921875,7032.85009765625
2018-08-05,7031.080078125,7068.47998046875
2018-08-06,7062.93994140625,6951.7998046875
2018-08-07,6958.31982421875,6753.1201171875
2018-08-08,6746.85009765625,6305.7998046875
2018-08-09,6305.56005859375,6568.22998046875
2018-08-10,6571.419921875,6184.7099609375
2018-08-11,6185.7900390625,6295.72998046875
2018-08-12,6283.64990234375,6322.68994140625
2018-08-13,6341.35986328125,6297.56982421875
2018-08-14,6287.66015625,6199.7099609375
2018-08-15,6221.419921875,6308.52001953125
2018-08-16,6294.22998046875,6334.72998046875
2018-08-17,6340.91015625,6580.6298828125
2018-08-18,6583.43017578125,6423.759765625
2018-08-19,6422.56982421875,6506.06982421875
2018-08-20,6500.509765625,6308.52978515625
2018-08-21,6301.06982421875,6488.759765625
2018-08-22,6486.25,6376.7099609375
2018-08-23,6371.33984375,6534.8798828125
2018-08-24,6551.52001953125,6719.9599609375
2018-08-25,6719.9501953125,6763.18994140625
2018-08-26,6754.64013671875,6707.259765625
2018-08-27,6710.7998046875,6884.64013671875
2018-08-28,6891.080078125,7096.27978515625
2018-08-29,7091.7099609375,7047.16015625
2018-08-30,7043.759765625,6978.22998046875
2018-08-31,6973.97021484375,7037.580078125
2018-09-01,7044.81005859375,7193.25
2018-09-02,7189.580078125,7272.72021484375
2018-09-03,7279.02978515625,7260.06005859375
2018-09-04,7263.0,7361.66015625
2018-09-05,7361.4599609375,6792.830078125
2018-09-06,6755.14013671875,6529.169921875
2018-09-07,6528.919921875,6467.06982421875
2018-09-08,6460.169921875,6225.97998046875
2018-09-09,6223.3798828125,6300.85986328125
2018-09-10,6301.56982421875,6329.7001953125
2018-09-11,6331.8798828125,6321.2001953125
2018-09-12,6317.009765625,6351.7998046875
2018-09-13,6354.240234375,6517.31005859375
2018-09-14,6515.41015625,6512.7099609375
2018-09-15,6509.39990234375,6543.2001953125
2018-09-16,6536.68017578125,6517.18017578125
2018-09-17,6514.06005859375,6281.2001953125
2018-09-18,6280.91015625,6371.2998046875
2018-09-19,6371.85009765625,6398.5400390625
2018-09-20,6398.85009765625,6519.669921875
2018-09-21,6513.8701171875,6734.9501953125
2018-09-22,6735.0498046875,6721.97998046875
2018-09-23,6715.31982421875,6710.6298828125
2018-09-24,6704.77001953125,6595.41015625
2018-09-25,6603.64013671875,6446.47021484375
2018-09-26,6452.7900390625,6495.0
2018-09-27,6495.2900390625,6676.75
2018-09-28,6678.75,6644.1298828125
2018-09-29,6643.10009765625,6601.9599609375
2018-09-30,6604.7099609375,6625.56005859375
2018-10-01,6619.85009765625,6589.6201171875
2018-10-02,6593.240234375,6556.10009765625
2018-10-03,6553.85986328125,6502.58984375
2018-10-04,6497.91015625,6576.68994140625
2018-10-05,6574.14990234375,6622.47998046875
2018-10-06,6622.4501953125,6588.31005859375
2018-10-07,6590.68017578125,6602.9501953125
2018-10-08,6600.18994140625,6652.22998046875
2018-10-09,6653.080078125,6642.64013671875
2018-10-10,6640.2900390625,6585.52978515625
2018-10-11,6586.740234375,6256.240234375
2018-10-12,6239.25,6274.580078125
2018-10-13,6278.080078125,6285.990234375
2018-10-14,6288.490234375,6290.93017578125
2018-10-15,6292.64013671875,6596.5400390625
2018-10-16,6601.41015625,6596.10986328125
2018-10-17,6590.52001953125,6544.43017578125
2018-10-18,6542.330078125,6476.7099609375
2018-10-19,6478.06982421875,6465.41015625
2018-10-20,6460.919921875,6489.18994140625
2018-10-21,6490.08984375,6482.35009765625
2018-10-22,6486.0498046875,6487.16015625
2018-10-23,6472.35986328125,6475.740234375
2018-10-24,6478.89013671875,6495.83984375
2018-10-25,6484.64990234375,6476.2900390625
2018-10-26,6468.43994140625,6474.75
2018-10-27,6480.83984375,6480.3798828125
2018-10-28,6482.66015625,6486.39013671875
2018-10-29,6492.35009765625,6332.6298828125
2018-10-30,6337.0400390625,6334.27001953125
2018-10-31,6336.990234375,6317.60986328125
2018-11-01,6318.14013671875,6377.77978515625
2018-11-02,6378.919921875,6388.43994140625
2018-11-03,6387.240234375,6361.259765625
2018-11-04,6365.47021484375,6376.1298828125
2018-11-05,6363.6201171875,6419.66015625
2018-11-06,6433.3798828125,6461.009765625
2018-11-07,6468.5,6530.14013671875
2018-11-08,6522.27001953125,6453.72021484375
2018-11-09,6442.60009765625,6385.6201171875
2018-11-10,6386.1298828125,6409.22021484375
2018-11-11,6413.6298828125,6411.27001953125
2018-11-12,6411.759765625,6371.27001953125
2018-11-13,6373.18994140625,6359.490234375
2018-11-14,6351.240234375,5738.35009765625
2018-11-15,5736.14990234375,5648.02978515625
2018-11-16,5645.31982421875,5575.5498046875
2018-11-17,5578.580078125,5554.330078125
2018-11-18,5559.740234375,5623.5400390625
2018-11-19,5620.77978515625,4871.490234375
2018-11-20,4863.93017578125,4451.8701171875
2018-11-21,4465.5400390625,4602.169921875
2018-11-22,4611.56982421875,4365.93994140625
2018-11-23,4360.7001953125,4347.10986328125
2018-11-24,4347.68994140625,3880.760009765625
2018-11-25,3880.780029296875,4009.969970703125
2018-11-26,4015.070068359375,3779.1298828125
2018-11-27,3765.949951171875,3820.719970703125
2018-11-28,3822.469970703125,4257.419921875
2018-11-29,4269.00439453125,4278.8466796875
2018-11-30,4289.0888671875,4017.2685546875
2018-12-01,4024.46435546875,4214.671875
2018-12-02,4200.7333984375,4139.8779296875
2018-12-03,4147.32373046875,3894.130859375
2018-12-04,3886.294921875,3956.893798828125
2018-12-05,3958.894775390625,3753.994873046875
2018-12-06,3754.074462890625,3521.101806640625
2018-12-07,3512.59033203125,3419.937255859375
2018-12-08,3421.910400390625,3476.11474609375
2018-12-09,3473.2275390625,3614.234375
2018-12-10,3612.04638671875,3502.656005859375
2018-12-11,3497.5546875,3424.588134765625
2018-12-12,3421.458251953125,3486.9501953125
2018-12-13,3487.87939453125,3313.67724609375
2018-12-14,3311.751953125,3242.48486328125
2018-12-15,3243.99755859375,3236.76171875
2018-12-16,3236.274658203125,3252.839111328125
2018-12-17,3253.123046875,3545.86474609375
2018-12-18,3544.761474609375,3696.05908203125
2018-12-19,3706.824951171875,3745.95068359375
2018-12-20,3742.195068359375,4134.44140625
2018-12-21,4133.70361328125,3896.543701171875
2018-12-22,3898.083740234375,4014.1826171875
2018-12-23,4020.99462890625,3998.980224609375
2018-12-24,4000.331787109375,4078.59912109375
2018-12-25,4081.030517578125,3815.49072265625
2018-12-26,3819.666748046875,3857.297607421875
2018-12-27,3854.6884765625,3654.83349609375
2018-12-28,3653.1318359375,3923.918701171875
2018-12-29,3932.49169921875,3820.40869140625
2018-12-30,3822.384765625,3865.95263671875
2018-12-31,3866.839111328125,3742.700439453125
2019-01-01,3746.71337890625,3843.52001953125
2019-01-02,3849.21630859375,3943.409423828125
2019-01-03,3931.048583984375,3836.7412109375
2019-01-04,3832.0400390625,3857.717529296875
2019-01-05,3851.973876953125,3845.194580078125
2019-01-06,3836.51904296875,4076.632568359375
2019-01-07,4078.5849609375,4025.248291015625
2019-01-08,4028.47216796875,4030.847900390625
2019-01-09,4031.552001953125,4035.29638671875
2019-01-10,4034.411376953125,3678.924560546875
2019-01-11,3674.015380859375,3687.365478515625
2019-01-12,3686.97314453125,3661.301025390625
2019-01-13,3658.8681640625,3552.953125
2019-01-14,3557.31103515625,3706.05224609375
2019-01-15,3704.21630859375,3630.67529296875
2019-01-16,3631.509765625,3655.0068359375
2019-01-17,3651.87109375,3678.56396484375
2019-01-18,3677.990478515625,3657.83935546875
2019-01-19,3652.3779296875,3728.568359375
2019-01-20,3725.446044921875,3601.013671875
2019-01-21,3600.372802734375,3576.032470703125
2019-01-22,3575.081298828125,3604.5771484375
2019-01-23,3605.55712890625,3585.123046875
2019-01-24,3584.500244140625,3600.865478515625
2019-01-25,3607.390380859375,3599.765869140625
2019-01-26,3599.71533203125,3602.46044921875
2019-01-27,3604.687255859375,3583.9658203125
2019-01-28,3584.283203125,3470.450439453125
2019-01-29,3468.8701171875,3448.116943359375
2019-01-30,3443.89697265625,3486.181640625
2019-01-31,3485.4091796875,3457.792724609375
2019-02-01,3460.547119140625,3487.9453125
2019-02-02,3484.6259765625,3521.060791015625
2019-02-03,3516.1396484375,3464.013427734375
2019-02-04,3467.211669921875,3459.154052734375
2019-02-05,3454.950927734375,3466.357421875
2019-02-06,3469.091796875,3413.767822265625
2019-02-07,3414.929443359375,3399.4716796875
2019-02-08,3401.37646484375,3666.7802734375
2019-02-09,3671.5859375,3671.20361328125
2019-02-10,3673.201416015625,3690.188232421875
2019-02-11,3695.613037109375,3648.4306640625
2019-02-12,3642.751953125,3653.528564453125
2019-02-13,3653.60400390625,3632.070556640625
2019-02-14,3631.170166015625,3616.880859375
2019-02-15,3617.368408203125,3620.810791015625
2019-02-16,3615.270263671875,3629.78759765625
2019-02-17,3633.359375,3673.836181640625
2019-02-18,3671.369873046875,3915.71435546875
2019-02-19,3911.66162109375,3947.094482421875
2019-02-20,3946.68505859375,3999.820556640625
2019-02-21,4000.2568359375,3954.1181640625
2019-02-22,3952.406494140625,4005.526611328125
2019-02-23,3998.916259765625,4142.52685546875
2019-02-24,4145.4580078125,3810.427490234375
2019-02-25,3807.00244140625,3882.6962890625
2019-02-26,3878.697265625,3854.35791015625
2019-02-27,3857.479736328125,3851.04736328125
2019-02-28,3848.261962890625,3854.785400390625
2019-03-01,3853.757080078125,3859.583740234375
2019-03-02,3855.318115234375,3864.4150390625
2019-03-03,3862.26611328125,3847.17578125
2019-03-04,3845.091552734375,3761.55712890625
2019-03-05,3759.83251953125,3896.375
2019-03-06,3897.0810546875,3903.942626953125
2019-03-07,3903.384765625,3911.484375
2019-03-08,3913.225830078125,3901.131591796875
2019-03-09,3894.552490234375,3963.313720703125
2019-03-10,3966.17431640625,3951.599853515625
2019-03-11,3953.740234375,3905.227294921875
2019-03-12,3903.75830078125,3909.15625
2019-03-13,3913.04736328125,3906.71728515625
2019-03-14,3905.576904296875,3924.369140625
2019-03-15,3926.663330078125,3960.9111328125
2019-03-16,3963.900146484375,4048.725830078125
2019-03-17,4047.719482421875,4025.22900390625
2019-03-18,4029.968505859375,4032.50732421875
2019-03-19,4032.69189453125,4071.190185546875
2019-03-20,4070.7939453125,4087.476318359375
2019-03-21,4083.953857421875,4029.326904296875
2019-03-22,4028.5146484375,4023.96826171875
2019-03-23,4022.71337890625,4035.826416015625
2019-03-24,4035.16357421875,4022.168212890625
2019-03-25,4024.11279296875,3963.070556640625
2019-03-26,3969.228759765625,3985.080810546875
2019-03-27,3984.244873046875,4087.066162109375
2019-03-28,4087.58447265625,4069.107177734375
2019-03-29,4068.2998046875,4098.37451171875
2019-03-30,4092.13623046875,4106.66015625
2019-03-31,4105.4560546875,4105.404296875
2019-04-01,4105.3623046875,4158.18310546875
2019-04-02,4156.91943359375,4879.8779296875
2019-04-03,4879.9580078125,4973.02197265625
2019-04-04,4971.3076171875,4922.798828125
2019-04-05,4922.80615234375,5036.68115234375
2019-04-06,5036.79296875,5059.8173828125
2019-04-07,5062.7939453125,5198.89697265625
2019-04-08,5199.83544921875,5289.77099609375
2019-04-09,5289.91796875,5204.95849609375
2019-04-10,5204.10546875,5324.5517578125
2019-04-11,5325.08154296875,5064.48779296875
2019-04-12,5061.20068359375,5089.5390625
2019-04-13,5088.85009765625,5096.58642578125
2019-04-14,5095.7587890625,5167.72216796875
2019-04-15,5167.32177734375,5067.1083984375
2019-04-16,5066.57763671875,5235.5595703125
2019-04-17,5236.13525390625,5251.93798828125
2019-04-18,5251.48046875,5298.3857421875
2019-04-19,5298.154296875,5303.8125
2019-04-20,5304.16064453125,5337.88623046875
2019-04-21,5335.87890625,5314.53125
2019-04-22,5312.49462890625,5399.365234375
2019-04-23,5399.36572265625,5572.3623046875
2019-04-24,5571.50830078125,5464.86669921875
2019-04-25,5466.5244140625,5210.515625
2019-04-26,5210.3046875,5279.34814453125
2019-04-27,5279.47119140625,5268.291015625
2019-04-28,5271.74658203125,5285.13916015625
2019-04-29,5284.8583984375,5247.3525390625
2019-04-30,5247.72607421875,5350.7265625
2019-05-01,5350.91455078125,5402.697265625
2019-05-02,5402.4228515625,5505.28369140625
2019-05-03,5505.55224609375,5768.28955078125
2019-05-04,5769.20263671875,5831.16748046875
2019-05-05,5831.068359375,5795.70849609375
2019-05-06,5791.693359375,5746.80712890625
2019-05-07,5745.59912109375,5829.50146484375
2019-05-08,5849.4814453125,5982.45751953125
2019-05-09,5982.31640625,6174.52880859375
2019-05-10,6175.82275390625,6378.84912109375
2019-05-11,6379.6669921875,7204.771484375
2019-05-12,7203.50732421875,6972.37158203125
2019-05-13,6971.17822265625,7814.9150390625
2019-05-14,7807.88427734375,7994.416015625
2019-05-15,7989.37451171875,8205.16796875
2019-05-16,8194.5009765625,7884.9091796875
2019-05-17,7886.92578125,7343.8955078125
2019-05-18,7341.66455078125,7271.2080078125
2019-05-19,7267.962890625,8197.689453125
2019-05-20,8196.923828125,7978.30908203125
2019-05-21,7977.96923828125,7963.32763671875
2019-05-22,7956.2919921875,7680.06640625
2019-05-23,7677.26904296875,7881.8466796875
2019-05-24,7881.6953125,7987.37158203125
2019-05-25,7991.88525390625,8052.5439453125
2019-05-26,8055.2060546875,8673.2158203125
2019-05-27,8674.072265625,8805.7783203125
2019-05-28,8802.7578125,8719.9619140625
2019-05-29,8718.591796875,8659.4873046875
2019-05-30,8661.7607421875,8319.47265625
2019-05-31,8320.2861328125,8574.501953125
2019-06-01,8573.83984375,8564.0166015625
2019-06-02,8565.4736328125,8742.9580078125
2019-06-03,8741.7470703125,8208.9951171875
2019-06-04,8210.9853515625,7707.77099609375
2019-06-05,7704.34326171875,7824.2314453125
2019-06-06,7819.63330078125,7822.0234375
2019-06-07,7826.9013671875,8043.951171875
2019-06-08,8036.77490234375,7954.1279296875
2019-06-09,7949.6748046875,7688.0771484375
2019-06-10,7692.28466796875,8000.32958984375
2019-06-11,8004.24365234375,7927.71435546875
2019-06-12,7925.43408203125,8145.857421875
2019-06-13,8145.54541015625,8230.923828125
2019-06-14,8230.8984375,8693.8330078125
2019-06-15,8689.74609375,8838.375
2019-06-16,8841.4404296875,8994.48828125
2019-06-17,8988.923828125,9320.3525390625
2019-06-18,9335.466796875,9081.7626953125
2019-06-19,9078.7275390625,9273.521484375
2019-06-20,9273.060546875,9527.16015625
2019-06-21,9525.07421875,10144.556640625
2019-06-22,10175.923828125,10701.69140625
2019-06-23,10696.69140625,10855.37109375
2019-06-24,10853.744140625,11011.1025390625
2019-06-25,11007.2021484375,11790.9169921875
2019-06-26,11778.5810546875,13016.2314453125
2019-06-27,13017.125,11182.806640625
2019-06-28,11162.16796875,12407.33203125
2019-06-29,12400.763671875,11959.37109375
2019-06-30,11931.9912109375,10817.1552734375
2019-07-01,10796.9306640625,10583.134765625
2019-07-02,10588.68359375,10801.677734375
2019-07-03,10818.15625,11961.26953125
2019-07-04,11972.71875,11215.4375
2019-07-05,11203.1025390625,10978.4599609375
2019-07-06,10982.5439453125,11208.55078125
2019-07-07,11217.6162109375,11450.8466796875
2019-07-08,11446.5966796875,12285.9580078125
2019-07-09,12284.326171875,12573.8125
2019-07-10,12571.537109375,12156.5126953125
2019-07-11,12139.7138671875,11358.662109375
2019-07-12,11354.2998046875,11815.986328125
2019-07-13,11813.126953125,11392.37890625
2019-07-14,11381.0205078125,10256.05859375
2019-07-15,10257.8388671875,10895.08984375
2019-07-16,10896.6533203125,9477.6416015625
2019-07-17,9471.2138671875,9693.802734375
2019-07-18,9698.5029296875,10666.482421875
2019-07-19,10653.9560546875,10530.732421875
2019-07-20,10525.8193359375,10767.1396484375
2019-07-21,10777.529296875,10599.10546875
2019-07-22,10596.9482421875,10343.1064453125
2019-07-23,10346.748046875,9900.767578125
2019-07-24,9887.73046875,9811.92578125
2019-07-25,9809.0966796875,9911.841796875
2019-07-26,9913.126953125,9870.3037109375
2019-07-27,9871.1650390625,9477.677734375
2019-07-28,9491.626953125,9552.8603515625
2019-07-29,9548.1787109375,9519.1455078125
2019-07-30,9522.3291015625,9607.423828125
2019-07-31,9604.05078125,10085.6279296875
2019-08-01,10077.4423828125,10399.6689453125
2019-08-02,10402.04296875,10518.1748046875
2019-08-03,10519.2783203125,10821.7265625
2019-08-04,10821.6328125,10970.1845703125
2019-08-05,10960.7353515625,11805.6533203125
2019-08-06,11811.544921875,11478.1689453125
2019-08-07,11476.193359375,11941.96875
2019-08-08,11954.0400390625,11966.4072265625
2019-08-09,11953.4697265625,11862.9365234375
2019-08-10,11861.556640625,11354.0244140625
2019-08-11,11349.740234375,11523.5791015625
2019-08-12,11528.189453125,11382.6162109375
2019-08-13,11385.052734375,10895.830078125
2019-08-14,10889.4873046875,10051.7041015625
2019-08-15,10038.421875,10311.5458984375
2019-08-16,10319.419921875,10374.3388671875
2019-08-17,10358.72265625,10231.744140625
2019-08-18,10233.005859375,10345.810546875
2019-08-19,10350.283203125,10916.0537109375
2019-08-20,10916.3466796875,10763.232421875
2019-08-21,10764.572265625,10138.0498046875
2019-08-22,10142.521484375,10131.0556640625
2019-08-23,10136.3095703125,10407.96484375
2019-08-24,10407.64453125,10159.9609375
2019-08-25,10160.7373046875,10138.517578125
2019-08-26,10126.2998046875,10370.8203125
2019-08-27,10372.826171875,10185.5
2019-08-28,10203.4267578125,9754.4228515625
2019-08-29,9756.7861328125,9510.2001953125
2019-08-30,9514.8447265625,9598.173828125
2019-08-31,9597.5390625,9630.6640625
2019-09-01,9630.5927734375,9757.970703125
2019-09-02,9757.4736328125,10346.7607421875
2019-09-03,10345.7255859375,10623.5400390625
2019-09-04,10621.1806640625,10594.4931640625
2019-09-05,10588.18359375,10575.533203125
2019-09-06,10578.1982421875,10353.302734375
2019-09-07,10353.931640625,10517.2548828125
2019-09-08,10518.1142578125,10441.2763671875
2019-09-09,10443.228515625,10334.974609375
2019-09-10,10336.408203125,10115.9755859375
2019-09-11,10123.03515625,10178.3720703125
2019-09-12,10176.8193359375,10410.126953125
2019-09-13,10415.3623046875,10360.546875
2019-09-14,10345.4033203125,10358.048828125
2019-09-15,10356.4658203125,10347.712890625
2019-09-16,10347.22265625,10276.7939453125
2019-09-17,10281.513671875,10241.2724609375
2019-09-18,10247.7958984375,10198.248046875
2019-09-19,10200.49609375,10266.4150390625
2019-09-20,10266.318359375,10181.6416015625
2019-09-21,10183.6484375,10019.716796875
2019-09-22,10024.115234375,10070.392578125
2019-09-23,10067.962890625,9729.32421875
2019-09-24,9729.3212890625,8620.56640625
2019-09-25,8603.4287109375,8486.9931640625
2019-09-26,8487.669921875,8118.9677734375
2019-09-27,8113.10107421875,8251.845703125
2019-09-28,8251.2734375,8245.9150390625
2019-09-29,8246.037109375,8104.185546875
2019-09-30,8104.2265625,8293.8681640625
2019-10-01,8299.720703125,8343.2763671875
2019-10-02,8344.212890625,8393.0419921875
2019-10-03,8390.7744140625,8259.9921875
2019-10-04,8259.494140625,8205.939453125
2019-10-05,8210.1494140625,8151.50048828125
2019-10-06,8149.876953125,7988.15576171875
2019-10-07,7989.12060546875,8245.623046875
2019-10-08,8246.849609375,8228.783203125
2019-10-09,8229.8408203125,8595.740234375
2019-10-10,8585.2802734375,8586.4736328125
2019-10-11,8585.2626953125,8321.7568359375
2019-10-12,8315.6650390625,8336.5556640625
2019-10-13,8336.90234375,8321.005859375
2019-10-14,8320.83203125,8374.6865234375
2019-10-15,8373.4580078125,8205.369140625
2019-10-16,8204.6748046875,8047.52685546875
2019-10-17,8047.8125,8103.9111328125
2019-10-18,8100.93359375,7973.20751953125
2019-10-19,7973.8037109375,7988.560546875
2019-10-20,7997.80712890625,8222.078125
2019-10-21,8225.115234375,8243.720703125
2019-10-22,8243.40234375,8078.203125
2019-10-23,8076.228515625,7514.671875
2019-10-24,7509.72802734375,7493.48876953125
2019-10-25,7490.703125,8660.7001953125
2019-10-26,8667.5771484375,9244.97265625
